2019-01-17T01:36:50;-2,34
2019-01-17T01:36:55;-2,34
2019-01-17T01:37:00;-2,34
2019-01-17T01:37:05;-2,34
2019-01-17T01:37:10;-2,34
2019-01-17T01:37:15;-2,34
2019-01-17T01:37:20;-2,34
2019-01-17T01:37:25;-2,34
2019-01-17T01:37:30;-2,34
2019-01-17T01:37:35;-2,34
2019-01-17T01:37:40;-2,34
2019-01-17T01:37:45;-2,34
2019-01-17T01:37:50;-2,34
2019-01-17T01:37:55;-2,34
2019-01-17T01:38:00;-2,34
2019-01-17T01:38:05;-2,34
2019-01-17T01:42:20;-2,35
2019-01-17T01:42:25;-2,35
2019-01-17T01:42:30;-2,35
2019-01-17T01:42:35;-2,35
2019-01-17T01:42:40;-2,35
2019-01-17T01:42:45;-2,35
2019-01-17T01:42:50;-2,35
2019-01-17T01:42:55;-2,35
2019-01-17T01:43:00;-2,35
2019-01-17T01:43:05;-2,35
2019-01-17T01:43:10;-2,35
2019-01-17T01:43:15;-2,35
2019-01-17T01:43:20;-2,35
2019-01-17T01:43:25;-2,35
2019-01-17T01:43:30;-2,35
2019-01-17T01:44:40;-2,35
2019-01-17T01:44:45;-2,35
2019-01-17T01:44:50;-2,35
2019-01-17T01:44:55;-2,35
2019-01-17T01:45:00;-2,35
2019-01-17T01:45:05;-2,35
2019-01-17T01:45:10;-2,35
2019-01-17T01:45:15;-2,35
2019-01-17T01:45:20;-2,35
2019-01-17T01:45:25;-2,35
2019-01-17T01:45:30;-2,35
2019-01-17T01:45:35;-2,35
2019-01-17T01:45:40;-2,35
2019-01-17T01:45:45;-2,35
2019-01-17T01:45:50;-2,35
2019-01-17T01:45:55;-2,35
2019-01-17T01:46:00;-2,35
2019-01-17T01:46:05;-2,35
2019-01-17T01:46:10;-2,35
2019-01-17T01:46:15;-2,35
2019-01-17T01:46:20;-2,35
2019-01-17T01:46:25;-2,35
2019-01-17T01:46:30;-2,35
2019-01-17T01:46:35;-2,35
2019-01-17T01:46:40;-2,35
2019-01-17T01:46:45;-2,35
2019-01-17T01:46:50;-2,35
2019-01-17T01:46:55;-2,35
2019-01-17T01:47:00;-2,35
2019-01-17T01:47:05;-2,35
2019-01-17T01:47:10;-2,35
2019-01-17T01:47:15;-2,35
2019-01-17T01:47:20;-2,35
2019-01-17T01:47:25;-2,35
2019-01-17T01:47:30;-2,35
2019-01-17T01:47:35;-2,35
2019-01-17T01:47:40;-2,35
2019-01-17T01:47:45;-2,35
2019-01-17T01:47:50;-2,35
2019-01-17T01:47:55;-2,35
2019-01-17T01:48:00;-2,35
2019-01-17T01:48:05;-2,35
2019-01-17T01:48:10;-2,35
2019-01-17T01:48:15;-2,36
2019-01-17T01:48:20;-2,36
2019-01-17T01:48:25;-2,36
2019-01-17T01:48:30;-2,36
2019-01-17T01:48:35;-2,36
2019-01-17T01:48:40;-2,36
2019-01-17T01:48:45;-2,36
2019-01-17T01:48:50;-2,36
2019-01-17T01:48:55;-2,36
2019-01-17T01:49:00;-2,36
2019-01-17T01:49:05;-2,36
2019-01-17T01:49:10;-2,36
2019-01-17T01:49:15;-2,36
2019-01-17T01:49:20;-2,36
2019-01-17T01:49:25;-2,36
2019-01-17T01:49:30;-2,36
2019-01-17T01:49:35;-2,36
2019-01-17T01:49:40;-2,36
2019-01-17T01:49:45;-2,36
2019-01-17T01:49:50;-2,36
2019-01-17T01:49:55;-2,36
2019-01-17T01:50:00;-2,36
2019-01-17T01:50:05;-2,36
2019-01-17T01:50:10;-2,36
2019-01-17T01:50:15;-2,36
2019-01-17T01:50:20;-2,36
2019-01-17T01:50:25;-2,36
2019-01-17T01:50:30;-2,36
2019-01-17T01:50:35;-2,36
2019-01-17T01:50:40;-2,36
2019-01-17T01:50:45;-2,36
2019-01-17T01:50:50;-2,36
2019-01-17T01:50:55;-2,36
2019-01-17T01:52:15;-2,36
2019-01-17T01:52:20;-2,36
2019-01-17T01:52:25;-2,36
2019-01-17T01:52:30;-2,36
2019-01-17T01:52:35;-2,36
2019-01-17T01:52:40;-2,36
2019-01-17T01:52:45;-2,36
2019-01-17T01:52:50;-2,36
2019-01-17T01:52:55;-2,36
2019-01-17T01:55:05;-2,36
2019-01-17T01:55:10;-2,36
2019-01-17T01:55:15;-2,36
2019-01-17T01:55:20;-2,36
2019-01-17T01:55:25;-2,36
2019-01-17T01:55:30;-2,36
2019-01-17T01:55:35;-2,36
2019-01-17T01:55:40;-2,36
2019-01-17T01:55:45;-2,36
2019-01-17T01:55:50;-2,36
2019-01-17T01:55:55;-2,36
2019-01-17T01:56:00;-2,36
2019-01-17T01:56:05;-2,36
2019-01-17T01:56:10;-2,36
2019-01-17T01:56:15;-2,36
2019-01-17T01:56:20;-2,36
2019-01-17T01:56:25;-2,36
2019-01-17T01:56:30;-2,36
2019-01-17T01:56:35;-2,36
2019-01-17T01:56:40;-2,36
2019-01-17T01:56:45;-2,36
2019-01-17T01:56:50;-2,36
2019-01-17T01:56:55;-2,36
2019-01-17T01:57:00;-2,36
2019-01-17T01:57:05;-2,36
2019-01-17T01:57:10;-2,36
2019-01-17T01:57:15;-2,36
2019-01-17T01:57:20;-2,36
2019-01-17T01:57:25;-2,36
2019-01-17T01:57:30;-2,36
2019-01-17T01:57:35;-2,36
2019-01-17T01:57:40;-2,36
2019-01-17T01:57:45;-2,36
2019-01-17T01:57:50;-2,36
2019-01-17T01:57:55;-2,36
2019-01-17T01:58:00;-2,36
2019-01-17T01:58:05;-2,36
2019-01-17T01:58:10;-2,36
2019-01-17T01:58:15;-2,36
2019-01-17T01:58:20;-2,36
2019-01-17T01:58:25;-2,36
2019-01-17T01:58:30;-2,36
2019-01-17T01:58:35;-2,36
2019-01-17T01:58:40;-2,36
2019-01-17T01:58:45;-2,36
2019-01-17T01:58:50;-2,36
2019-01-17T01:58:55;-2,36
2019-01-17T01:59:00;-2,36
2019-01-17T01:59:05;-2,36
2019-01-17T01:59:10;-2,36
2019-01-17T01:59:15;-2,36
2019-01-17T01:59:20;-2,36
2019-01-17T01:59:25;-2,36
2019-01-17T01:59:30;-2,36
2019-01-17T01:59:35;-2,36
2019-01-17T01:59:40;-2,36
2019-01-17T01:59:45;-2,36
2019-01-17T01:59:50;-2,36
2019-01-17T01:59:55;-2,36
2019-01-17T02:00:00;-2,36
2019-01-17T02:00:05;-2,36
2019-01-17T02:00:10;-2,36
2019-01-17T02:00:15;-2,36
2019-01-17T02:00:20;-2,36
2019-01-17T02:00:25;-2,36
2019-01-17T02:00:30;-2,36
2019-01-17T02:00:35;-2,36
2019-01-17T02:00:40;-2,36
2019-01-17T02:00:45;-2,36
2019-01-17T02:00:50;-2,36
2019-01-17T02:00:55;-2,36
2019-01-17T02:01:00;-2,36
2019-01-17T02:01:05;-2,36
2019-01-17T02:01:10;-2,36
2019-01-17T02:01:15;-2,36
2019-01-17T02:01:20;-2,36
2019-01-17T02:01:25;-2,36
2019-01-17T02:01:30;-2,36
2019-01-17T02:01:35;-2,36
2019-01-17T02:01:40;-2,36
2019-01-17T02:01:45;-2,36
2019-01-17T02:01:50;-2,36
2019-01-17T02:01:55;-2,36
2019-01-17T02:02:00;-2,36
2019-01-17T02:02:05;-2,36
2019-01-17T02:02:10;-2,36
2019-01-17T02:02:15;-2,36
2019-01-17T02:02:20;-2,36
2019-01-17T02:03:30;-2,36
2019-01-17T02:03:35;-2,36
2019-01-17T02:03:40;-2,36
2019-01-17T02:03:45;-2,36
2019-01-17T02:03:50;-2,36
2019-01-17T02:03:55;-2,36
2019-01-17T02:04:00;-2,36
2019-01-17T02:04:05;-2,36
2019-01-17T02:04:10;-2,36
2019-01-17T02:04:15;-2,36
2019-01-17T02:04:20;-2,36
2019-01-17T02:04:25;-2,36
2019-01-17T02:04:30;-2,36
2019-01-17T02:04:35;-2,36
2019-01-17T02:04:40;-2,36
2019-01-17T02:04:45;-2,36
2019-01-17T02:04:50;-2,36
2019-01-17T02:04:55;-2,36
2019-01-17T02:05:00;-2,36
2019-01-17T02:05:05;-2,36
2019-01-17T02:05:10;-2,36
2019-01-17T02:05:15;-2,36
2019-01-17T02:05:20;-2,36
2019-01-17T02:05:25;-2,36
2019-01-17T02:05:30;-2,36
2019-01-17T02:05:35;-2,36
2019-01-17T02:05:40;-2,36
2019-01-17T02:05:45;-2,36
2019-01-17T02:05:50;-2,36
2019-01-17T02:05:55;-2,36
2019-01-17T02:06:00;-2,36
2019-01-17T02:06:05;-2,36
2019-01-17T02:06:10;-2,36
2019-01-17T02:06:15;-2,36
2019-01-17T02:06:20;-2,36
2019-01-17T02:06:25;-2,36
2019-01-17T02:06:30;-2,36
2019-01-17T02:06:35;-2,36
2019-01-17T02:06:40;-2,36
2019-01-17T02:06:45;-2,36
2019-01-17T02:06:50;-2,36
2019-01-17T02:06:55;-2,35
2019-01-17T02:07:00;-2,35
2019-01-17T02:07:05;-2,35
2019-01-17T02:07:10;-2,35
2019-01-17T02:07:15;-2,35
2019-01-17T02:07:20;-2,35
2019-01-17T02:07:25;-2,35
2019-01-17T02:07:30;-2,35
2019-01-17T02:07:35;-2,35
2019-01-17T02:07:40;-2,35
2019-01-17T02:07:45;-2,35
2019-01-17T02:07:50;-2,35
2019-01-17T02:07:55;-2,35
2019-01-17T02:08:00;-2,35
2019-01-17T02:08:05;-2,35
2019-01-17T02:08:10;-2,35
2019-01-17T02:08:15;-2,35
2019-01-17T02:08:20;-2,35
2019-01-17T02:08:25;-2,35
2019-01-17T02:08:30;-2,35
2019-01-17T02:08:35;-2,35
2019-01-17T02:08:40;-2,35
2019-01-17T02:08:45;-2,35
2019-01-17T02:08:50;-2,35
2019-01-17T02:08:55;-2,35
2019-01-17T02:09:00;-2,35
2019-01-17T02:09:05;-2,35
2019-01-17T02:09:10;-2,35
2019-01-17T02:09:15;-2,35
2019-01-17T02:09:20;-2,35
2019-01-17T02:09:25;-2,35
2019-01-17T02:09:30;-2,35
2019-01-17T02:09:35;-2,35
2019-01-17T02:09:40;-2,35
2019-01-17T02:09:45;-2,35
2019-01-17T02:09:50;-2,35
2019-01-17T02:09:55;-2,35
2019-01-17T02:10:00;-2,35
2019-01-17T02:10:05;-2,35
2019-01-17T02:10:10;-2,35
2019-01-17T02:10:15;-2,35
2019-01-17T02:10:20;-2,35
2019-01-17T02:10:25;-2,35
2019-01-17T02:10:30;-2,35
2019-01-17T02:10:35;-2,35
2019-01-17T02:10:40;-2,35
2019-01-17T02:10:45;-2,35
2019-01-17T02:10:50;-2,35
2019-01-17T02:10:55;-2,35
2019-01-17T02:11:00;-2,35
2019-01-17T02:11:05;-2,35
2019-01-17T02:11:10;-2,35
2019-01-17T02:11:15;-2,35
2019-01-17T02:11:20;-2,35
2019-01-17T02:11:25;-2,35
2019-01-17T02:14:50;-2,34
2019-01-17T02:14:55;-2,34
2019-01-17T02:15:00;-2,34
2019-01-17T02:15:05;-2,34
2019-01-17T02:15:10;-2,34
2019-01-17T02:15:15;-2,34
2019-01-17T02:15:20;-2,34
2019-01-17T02:15:25;-2,34
2019-01-17T02:15:30;-2,34
2019-01-17T02:15:35;-2,34
2019-01-17T02:15:40;-2,34
2019-01-17T02:15:45;-2,34
2019-01-17T02:15:50;-2,34
2019-01-17T02:15:55;-2,34
2019-01-17T02:16:00;-2,34
2019-01-17T02:16:05;-2,34
2019-01-17T02:16:10;-2,34
2019-01-17T02:16:15;-2,34
2019-01-17T02:16:20;-2,34
2019-01-17T02:16:25;-2,34
2019-01-17T02:16:30;-2,34
2019-01-17T02:16:35;-2,34
2019-01-17T02:16:40;-2,34
2019-01-17T02:16:45;-2,34
2019-01-17T02:16:50;-2,34
2019-01-17T02:16:55;-2,34
2019-01-17T02:17:00;-2,34
2019-01-17T02:17:05;-2,34
2019-01-17T02:17:10;-2,34
2019-01-17T02:17:15;-2,34
2019-01-17T02:17:20;-2,34
2019-01-17T02:17:25;-2,34
2019-01-17T02:17:30;-2,34
2019-01-17T02:17:35;-2,34
2019-01-17T02:17:40;-2,34
2019-01-17T02:17:45;-2,34
2019-01-17T02:17:50;-2,34
2019-01-17T02:17:55;-2,34
2019-01-17T02:18:00;-2,34
2019-01-17T02:18:05;-2,34
2019-01-17T02:18:10;-2,34
2019-01-17T02:18:15;-2,34
2019-01-17T02:18:20;-2,34
2019-01-17T02:18:25;-2,34
2019-01-17T02:18:30;-2,34
2019-01-17T02:18:35;-2,34
2019-01-17T02:18:40;-2,34
2019-01-17T02:18:45;-2,34
2019-01-17T02:18:50;-2,34
2019-01-17T02:18:55;-2,34
2019-01-17T02:19:00;-2,34
2019-01-17T02:19:05;-2,34
2019-01-17T02:19:10;-2,34
2019-01-17T02:19:15;-2,34
2019-01-17T02:19:20;-2,34
2019-01-17T02:19:25;-2,34
2019-01-17T02:19:30;-2,34
2019-01-17T02:19:35;-2,34
2019-01-17T02:19:40;-2,34
2019-01-17T02:19:45;-2,34
2019-01-17T02:19:50;-2,34
2019-01-17T02:19:55;-2,34
2019-01-17T02:20:00;-2,34
2019-01-17T02:20:05;-2,33
2019-01-17T02:20:10;-2,33
2019-01-17T02:20:15;-2,33
2019-01-17T02:20:20;-2,33
2019-01-17T02:20:25;-2,33
2019-01-17T02:20:30;-2,33
2019-01-17T02:20:35;-2,33
2019-01-17T02:20:40;-2,33
2019-01-17T02:20:45;-2,33
2019-01-17T02:20:50;-2,33
2019-01-17T02:20:55;-2,33
2019-01-17T02:21:00;-2,33
2019-01-17T02:21:05;-2,33
2019-01-17T02:21:10;-2,33
2019-01-17T02:21:15;-2,33
2019-01-17T02:21:20;-2,33
2019-01-17T02:21:25;-2,33
2019-01-17T02:21:30;-2,33
2019-01-17T02:21:35;-2,33
2019-01-17T02:21:40;-2,33
2019-01-17T02:21:45;-2,33
2019-01-17T02:21:50;-2,33
2019-01-17T02:21:55;-2,33
2019-01-17T02:22:00;-2,33
2019-01-17T02:22:05;-2,33
2019-01-17T02:22:10;-2,33
2019-01-17T02:22:15;-2,33
2019-01-17T02:22:20;-2,33
2019-01-17T02:22:25;-2,33
2019-01-17T02:22:30;-2,33
2019-01-17T02:22:35;-2,33
2019-01-17T02:22:40;-2,33
2019-01-17T02:22:45;-2,33
2019-01-17T02:22:50;-2,33
2019-01-17T02:22:55;-2,33
2019-01-17T02:23:00;-2,33
2019-01-17T02:23:05;-2,33
2019-01-17T02:23:10;-2,33
2019-01-17T02:23:15;-2,33
2019-01-17T02:23:20;-2,33
2019-01-17T02:23:25;-2,33
2019-01-17T02:23:30;-2,33
2019-01-17T02:23:35;-2,33
2019-01-17T02:23:40;-2,33
2019-01-17T02:23:45;-2,33
2019-01-17T02:23:50;-2,33
2019-01-17T02:23:55;-2,33
2019-01-17T02:24:00;-2,33
2019-01-17T02:24:05;-2,33
2019-01-17T02:24:10;-2,33
2019-01-17T02:24:15;-2,33
2019-01-17T02:24:20;-2,32
2019-01-17T02:24:25;-2,32
2019-01-17T02:24:30;-2,32
2019-01-17T02:24:35;-2,32
2019-01-17T02:24:40;-2,32
2019-01-17T02:24:45;-2,32
2019-01-17T02:24:50;-2,32
2019-01-17T02:24:55;-2,32
2019-01-17T02:25:00;-2,32
2019-01-17T02:25:05;-2,32
2019-01-17T02:25:10;-2,32
2019-01-17T02:25:15;-2,32
2019-01-17T02:25:20;-2,32
2019-01-17T02:25:25;-2,32
2019-01-17T02:25:30;-2,32
2019-01-17T02:25:35;-2,32
2019-01-17T02:25:40;-2,32
2019-01-17T02:25:45;-2,32
2019-01-17T02:25:50;-2,32
2019-01-17T02:25:55;-2,32
2019-01-17T02:26:00;-2,32
2019-01-17T02:26:05;-2,32
2019-01-17T02:26:10;-2,32
2019-01-17T02:26:15;-2,32
2019-01-17T02:26:20;-2,32
2019-01-17T02:26:25;-2,32
2019-01-17T02:26:30;-2,32
2019-01-17T02:26:35;-2,32
2019-01-17T02:26:40;-2,32
2019-01-17T02:26:45;-2,32
2019-01-17T02:26:50;-2,32
2019-01-17T02:26:55;-2,32
2019-01-17T02:27:00;-2,32
2019-01-17T02:27:40;-2,32
2019-01-17T02:27:45;-2,32
2019-01-17T02:27:50;-2,32
2019-01-17T02:27:55;-2,32
2019-01-17T02:28:00;-2,32
2019-01-17T02:28:05;-2,31
2019-01-17T02:28:10;-2,31
2019-01-17T02:28:15;-2,31
2019-01-17T02:28:35;-2,31
2019-01-17T02:28:40;-2,31
2019-01-17T02:28:45;-2,31
2019-01-17T02:28:50;-2,31
2019-01-17T02:28:55;-2,31
2019-01-17T02:29:00;-2,31
2019-01-17T02:29:05;-2,31
2019-01-17T02:29:10;-2,31
2019-01-17T02:29:15;-2,31
2019-01-17T02:29:20;-2,31
2019-01-17T02:29:25;-2,31
2019-01-17T02:29:30;-2,31
2019-01-17T02:29:35;-2,31
2019-01-17T02:29:40;-2,31
2019-01-17T02:29:45;-2,31
2019-01-17T02:29:50;-2,31
2019-01-17T02:29:55;-2,31
2019-01-17T02:30:00;-2,31
2019-01-17T02:30:05;-2,31
2019-01-17T02:30:10;-2,31
2019-01-17T02:30:15;-2,31
2019-01-17T02:30:20;-2,31
2019-01-17T02:30:25;-2,31
2019-01-17T02:30:30;-2,31
2019-01-17T02:30:35;-2,31
2019-01-17T02:30:40;-2,31
2019-01-17T02:30:45;-2,31
2019-01-17T02:30:50;-2,31
2019-01-17T02:30:55;-2,31
2019-01-17T02:31:00;-2,31
2019-01-17T02:31:05;-2,31
2019-01-17T02:31:10;-2,31
2019-01-17T02:31:15;-2,31
2019-01-17T02:31:20;-2,30
2019-01-17T02:31:25;-2,30
2019-01-17T02:31:30;-2,30
2019-01-17T02:31:35;-2,30
2019-01-17T02:31:40;-2,30
2019-01-17T02:31:45;-2,30
2019-01-17T02:31:50;-2,30
2019-01-17T02:31:55;-2,30
2019-01-17T02:32:00;-2,30
2019-01-17T02:32:05;-2,30
2019-01-17T02:32:10;-2,30
2019-01-17T02:32:15;-2,30
2019-01-17T02:32:20;-2,30
2019-01-17T02:32:25;-2,30
2019-01-17T02:32:30;-2,30
2019-01-17T02:32:35;-2,30
2019-01-17T02:32:40;-2,30
2019-01-17T02:32:45;-2,30
2019-01-17T02:32:50;-2,30
2019-01-17T02:32:55;-2,30
2019-01-17T02:33:00;-2,30
2019-01-17T02:33:05;-2,30
2019-01-17T02:33:10;-2,30
2019-01-17T02:33:15;-2,30
2019-01-17T02:33:20;-2,30
2019-01-17T02:33:25;-2,30
2019-01-17T02:33:30;-2,30
2019-01-17T02:33:35;-2,30
2019-01-17T02:33:40;-2,30
2019-01-17T02:33:45;-2,30
2019-01-17T02:33:50;-2,30
2019-01-17T02:33:55;-2,30
2019-01-17T02:34:00;-2,30
2019-01-17T02:34:05;-2,30
2019-01-17T02:34:10;-2,30
2019-01-17T02:34:15;-2,30
2019-01-17T02:34:20;-2,29
2019-01-17T02:34:25;-2,29
2019-01-17T02:34:30;-2,29
2019-01-17T02:34:35;-2,29
2019-01-17T02:34:40;-2,29
2019-01-17T02:34:45;-2,29
2019-01-17T02:34:50;-2,29
2019-01-17T02:34:55;-2,29
2019-01-17T02:35:00;-2,29
2019-01-17T02:35:05;-2,29
2019-01-17T02:35:10;-2,29
2019-01-17T02:35:15;-2,29
2019-01-17T02:35:20;-2,29
2019-01-17T02:35:25;-2,29
2019-01-17T02:35:30;-2,29
2019-01-17T02:35:35;-2,29
2019-01-17T02:35:40;-2,29
2019-01-17T02:35:45;-2,29
2019-01-17T02:35:50;-2,29
2019-01-17T02:35:55;-2,29
2019-01-17T02:36:00;-2,29
2019-01-17T02:36:05;-2,29
2019-01-17T02:36:10;-2,29
2019-01-17T02:36:15;-2,29
2019-01-17T02:36:20;-2,29
2019-01-17T02:36:25;-2,29
2019-01-17T02:36:30;-2,29
2019-01-17T02:36:35;-2,29
2019-01-17T02:36:40;-2,29
2019-01-17T02:36:45;-2,29
2019-01-17T02:36:50;-2,29
2019-01-17T02:36:55;-2,29
2019-01-17T02:37:00;-2,29
2019-01-17T02:37:05;-2,28
2019-01-17T02:37:10;-2,28
2019-01-17T02:37:15;-2,28
2019-01-17T02:37:20;-2,28
2019-01-17T02:37:25;-2,28
2019-01-17T02:37:30;-2,28
2019-01-17T02:37:35;-2,28
2019-01-17T02:37:40;-2,28
2019-01-17T02:37:45;-2,28
2019-01-17T02:37:50;-2,28
2019-01-17T02:37:55;-2,28
2019-01-17T02:38:00;-2,28
2019-01-17T02:38:05;-2,28
2019-01-17T02:38:10;-2,28
2019-01-17T02:38:15;-2,28
2019-01-17T02:38:20;-2,28
2019-01-17T02:38:25;-2,28
2019-01-17T02:38:30;-2,28
2019-01-17T02:38:35;-2,28
2019-01-17T02:38:40;-2,28
2019-01-17T02:38:45;-2,28
2019-01-17T02:38:50;-2,28
2019-01-17T02:38:55;-2,28
2019-01-17T02:39:00;-2,28
2019-01-17T02:39:05;-2,28
2019-01-17T02:39:10;-2,28
2019-01-17T02:39:15;-2,28
2019-01-17T02:39:20;-2,28
2019-01-17T02:39:25;-2,28
2019-01-17T02:39:30;-2,28
2019-01-17T02:39:35;-2,28
2019-01-17T02:39:40;-2,27
2019-01-17T02:39:45;-2,27
2019-01-17T02:39:50;-2,27
2019-01-17T02:39:55;-2,27
2019-01-17T02:40:00;-2,27
2019-01-17T02:40:05;-2,27
2019-01-17T02:40:10;-2,27
2019-01-17T02:40:15;-2,27
2019-01-17T02:40:20;-2,27
2019-01-17T02:40:25;-2,27
2019-01-17T02:40:30;-2,27
2019-01-17T02:40:35;-2,27
2019-01-17T02:40:40;-2,27
2019-01-17T02:40:45;-2,27
2019-01-17T02:40:50;-2,27
2019-01-17T02:40:55;-2,27
2019-01-17T02:41:00;-2,27
2019-01-17T02:41:05;-2,27
2019-01-17T02:41:10;-2,27
2019-01-17T02:41:15;-2,27
2019-01-17T02:41:20;-2,27
2019-01-17T02:41:25;-2,27
2019-01-17T02:41:30;-2,27
2019-01-17T02:41:35;-2,27
2019-01-17T02:41:40;-2,27
2019-01-17T02:41:45;-2,27
2019-01-17T02:41:50;-2,27
2019-01-17T02:41:55;-2,27
2019-01-17T02:42:00;-2,27
2019-01-17T02:42:05;-2,27
2019-01-17T02:42:10;-2,26
2019-01-17T02:42:15;-2,26
2019-01-17T02:46:25;-2,25
2019-01-17T02:46:30;-2,25
2019-01-17T02:46:35;-2,25
2019-01-17T02:46:40;-2,24
2019-01-17T02:46:45;-2,24
2019-01-17T02:46:50;-2,24
2019-01-17T02:46:55;-2,24
2019-01-17T02:47:00;-2,24
2019-01-17T02:47:05;-2,24
2019-01-17T02:47:10;-2,24
2019-01-17T02:47:15;-2,24
2019-01-17T02:47:20;-2,24
2019-01-17T02:47:25;-2,24
2019-01-17T02:47:30;-2,24
2019-01-17T02:47:35;-2,24
2019-01-17T02:47:40;-2,24
2019-01-17T02:47:45;-2,24
2019-01-17T02:47:50;-2,24
2019-01-17T02:47:55;-2,24
2019-01-17T02:48:00;-2,24
2019-01-17T02:48:05;-2,24
2019-01-17T02:48:10;-2,24
2019-01-17T02:48:15;-2,24
2019-01-17T02:48:20;-2,24
2019-01-17T02:48:25;-2,24
2019-01-17T02:49:10;-2,23
2019-01-17T02:49:15;-2,23
2019-01-17T02:49:20;-2,23
2019-01-17T02:49:25;-2,23
2019-01-17T02:49:30;-2,23
2019-01-17T02:49:35;-2,23
2019-01-17T02:49:40;-2,23
2019-01-17T02:49:45;-2,23
2019-01-17T02:49:50;-2,23
2019-01-17T02:49:55;-2,23
2019-01-17T02:50:00;-2,23
2019-01-17T02:50:05;-2,23
2019-01-17T02:50:10;-2,23
2019-01-17T02:50:15;-2,23
2019-01-17T02:50:20;-2,23
2019-01-17T02:50:25;-2,23
2019-01-17T02:50:30;-2,23
2019-01-17T02:50:35;-2,23
2019-01-17T02:50:40;-2,23
2019-01-17T02:50:45;-2,23
2019-01-17T02:50:50;-2,22
2019-01-17T02:50:55;-2,22
2019-01-17T02:51:00;-2,22
2019-01-17T02:51:05;-2,22
2019-01-17T02:51:10;-2,22
2019-01-17T02:51:15;-2,22
2019-01-17T02:51:20;-2,22
2019-01-17T02:51:25;-2,22
2019-01-17T02:51:30;-2,22
2019-01-17T02:51:35;-2,22
2019-01-17T02:51:40;-2,22
2019-01-17T02:51:45;-2,22
2019-01-17T02:51:50;-2,22
2019-01-17T02:51:55;-2,22
2019-01-17T02:52:00;-2,22
2019-01-17T02:52:05;-2,22
2019-01-17T02:52:10;-2,22
2019-01-17T02:52:15;-2,22
2019-01-17T02:52:20;-2,22
2019-01-17T02:52:25;-2,22
2019-01-17T02:52:30;-2,22
2019-01-17T02:52:35;-2,22
2019-01-17T02:52:40;-2,22
2019-01-17T02:52:45;-2,21
2019-01-17T02:52:50;-2,21
2019-01-17T02:52:55;-2,21
2019-01-17T02:53:00;-2,21
2019-01-17T02:53:05;-2,21
2019-01-17T02:53:10;-2,21
2019-01-17T02:53:15;-2,21
2019-01-17T02:53:20;-2,21
2019-01-17T02:53:25;-2,21
2019-01-17T02:53:30;-2,21
2019-01-17T02:53:35;-2,21
2019-01-17T02:53:40;-2,21
2019-01-17T02:53:45;-2,21
2019-01-17T02:53:50;-2,21
2019-01-17T02:53:55;-2,21
2019-01-17T02:54:00;-2,21
2019-01-17T02:54:05;-2,21
2019-01-17T02:54:10;-2,21
2019-01-17T02:54:15;-2,21
2019-01-17T02:54:20;-2,21
2019-01-17T02:54:25;-2,21
2019-01-17T02:54:30;-2,21
2019-01-17T02:54:35;-2,21
2019-01-17T02:54:40;-2,20
2019-01-17T02:54:45;-2,20
2019-01-17T02:54:50;-2,20
2019-01-17T02:54:55;-2,20
2019-01-17T02:55:00;-2,20
2019-01-17T02:55:05;-2,20
2019-01-17T02:55:10;-2,20
2019-01-17T02:55:15;-2,20
2019-01-17T02:55:20;-2,20
2019-01-17T02:55:25;-2,20
2019-01-17T02:55:30;-2,20
2019-01-17T02:55:35;-2,20
2019-01-17T02:55:40;-2,20
2019-01-17T02:55:45;-2,20
2019-01-17T02:55:50;-2,20
2019-01-17T02:55:55;-2,20
2019-01-17T02:56:00;-2,20
2019-01-17T02:56:05;-2,20
2019-01-17T02:56:10;-2,20
2019-01-17T02:56:15;-2,20
2019-01-17T02:56:20;-2,20
2019-01-17T02:59:45;-2,18
2019-01-17T02:59:50;-2,18
2019-01-17T02:59:55;-2,18
2019-01-17T03:00:00;-2,17
2019-01-17T03:00:05;-2,17
2019-01-17T03:00:10;-2,17
2019-01-17T03:00:15;-2,17
2019-01-17T03:00:20;-2,17
2019-01-17T03:01:05;-2,17
2019-01-17T03:01:10;-2,17
2019-01-17T03:01:15;-2,17
2019-01-17T03:01:20;-2,17
2019-01-17T03:01:25;-2,17
2019-01-17T03:01:30;-2,17
2019-01-17T03:01:35;-2,17
2019-01-17T03:01:40;-2,16
2019-01-17T03:01:45;-2,16
2019-01-17T03:01:50;-2,16
2019-01-17T03:01:55;-2,16
2019-01-17T03:02:00;-2,16
2019-01-17T03:02:05;-2,16
2019-01-17T03:02:10;-2,16
2019-01-17T03:02:15;-2,16
2019-01-17T03:02:20;-2,16
2019-01-17T03:02:25;-2,16
2019-01-17T03:02:30;-2,16
2019-01-17T03:02:35;-2,16
2019-01-17T03:02:40;-2,16
2019-01-17T03:07:30;-2,13
2019-01-17T03:07:35;-2,13
2019-01-17T03:07:40;-2,13
2019-01-17T03:07:45;-2,13
2019-01-17T03:07:50;-2,13
2019-01-17T03:07:55;-2,13
2019-01-17T03:08:00;-2,12
2019-01-17T03:08:05;-2,12
2019-01-17T03:08:10;-2,12
2019-01-17T03:08:15;-2,12
2019-01-17T03:08:20;-2,12
2019-01-17T03:08:25;-2,12
2019-01-17T03:08:30;-2,12
2019-01-17T03:08:35;-2,12
2019-01-17T03:08:40;-2,12
2019-01-17T03:08:45;-2,12
2019-01-17T03:08:50;-2,12
